ds,yhat,yhat_lower,yhat_upper
2003-06-01,250065.59228099138,245062.98526528262,255263.735329227
2003-07-01,256720.9558419144,251605.71581299865,261659.9203865447
2003-08-01,258090.65260483723,253281.25790308884,262929.2536785494
2003-09-01,240267.33545997218,234940.92344196863,244900.31523568134
2003-10-01,246028.16624301721,240939.50724904807,251358.10012400005
2003-11-01,233982.8043271074,228698.26672432685,238644.2325331665
2003-12-01,234083.16779769407,229111.72709509011,239294.49842952285
2004-01-01,225227.5954617681,220108.8947956293,229870.05087651886
2004-02-01,217618.21500490032,212507.52059471226,222588.69045815486
2004-03-01,242488.98865424798,237541.0603033636,247609.49761658776
2004-04-01,242701.6094461784,237521.09663785755,247876.7542420045
2004-05-01,252481.1541360611,247995.76758948996,257386.9370402048
2004-06-01,252113.73408156555,247069.249296477,257043.4962686325
2004-07-01,259165.88971606476,254047.36829659808,264023.4059634718
2004-08-01,259948.68822301456,255060.3986207876,265334.64123649936
2004-09-01,243165.80977453387,238173.67214341916,247902.0720616449
2004-10-01,249045.84509524435,243946.53046861055,254587.51332463796
2004-11-01,236493.11212916818,231178.1253946508,241655.90987563622
2004-12-01,237600.57385914514,232536.85480225962,242546.02815133205
2005-01-01,226529.9494479025,221122.17608853904,231415.6113999294
2005-02-01,219504.9950027304,214532.17451310757,224805.08433667527
2005-03-01,244848.3330028697,239770.3034917285,249794.80715606996
2005-04-01,244957.59468139595,240143.20686182694,250119.92555048765
2005-05-01,254968.06247809224,250081.384808613,259876.74813764505
2005-06-01,254955.90677327872,249655.2755093574,259757.84864700123
2005-07-01,261884.46177664978,256639.06706074948,266693.527642483
2005-08-01,262869.9314504614,258233.52231275773,267622.66809190443
2005-09-01,245735.16711792015,240465.0637190592,250742.46279905178
2005-10-01,251575.67133672794,246470.9033076883,257037.46319405557
2005-11-01,239186.6576777925,233901.8121200704,244226.69807868567
2005-12-01,239954.11039528434,234692.91631751944,244753.6937236838
2006-01-01,229619.09251929197,225045.65632162488,234635.6992312757
2006-02-01,222409.83299042957,217573.81707773273,227554.3202149762
2006-03-01,247192.40181128067,241953.49763802357,252252.55102325647
2006-04-01,247215.2607780953,242089.63096209834,252114.7272625461
2006-05-01,257463.28214338952,252159.30148201357,262198.85610788694
2006-06-01,257805.80349742927,253160.8815976519,262983.5905953476
2006-07-01,264602.0980198585,259347.79808935238,269612.933079118
2006-08-01,265783.1814239526,260449.2066349825,270779.46666375565
2006-09-01,248301.4866408076,242898.01402439637,253217.03636273113
2006-10-01,254102.22374511557,249035.6963360822,259512.39184372223
2006-11-01,241882.3584604582,236724.12124434818,246621.4936566828
2006-12-01,242314.07710009257,237103.79598741804,247390.01582608928
2007-01-01,232717.64081294404,228080.28349374913,237770.88401426526
2007-02-01,225313.60201051895,220073.32360940994,230459.832444024
2007-03-01,249521.45603029252,244244.64021466227,254672.73388910078
2007-04-01,249475.1364062317,244444.42691434568,254351.42687711513
2007-05-01,259966.98264339505,254800.6785717728,265018.9737709834
